,Experiment_id,Temperature,Model,Actual_price,Initial_cost,Orientation_price,Configuration,Obs.,Answers,Buyer
2,TU3_3_2_2_2_1,1.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,50,100,19,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",friend
3,TU3_3_2_2_2_1,1.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,50,100,19,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",friend
4,TU3_3_2_2_2_1,2.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,50,100,19,48,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",friend
0,TU3_3_2_2_2_2,0.01,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,50,100,20,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
1,TU3_3_2_2_2_2,0.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,50,100,20,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
2,TU3_3_2_2_2_2,1.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,50,100,20,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
3,TU3_3_2_2_2_2,1.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,50,100,20,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
4,TU3_3_2_2_2_2,2.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,50,100,20,47,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
0,TU3_3_2_3_1_1,0.01,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,21,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",friend
1,TU3_3_2_3_1_1,0.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,21,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",friend
2,TU3_3_2_3_1_1,1.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,21,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",friend
3,TU3_3_2_3_1_1,1.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,21,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",friend
4,TU3_3_2_3_1_1,2.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,21,46,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",friend
0,TU3_3_2_3_1_2,0.01,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,22,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",stranger
1,TU3_3_2_3_1_2,0.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,22,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",stranger
2,TU3_3_2_3_1_2,1.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,22,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",stranger
3,TU3_3_2_3_1_2,1.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,22,50,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",stranger
4,TU3_3_2_3_1_2,2.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,50,22,45,"['75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75']",stranger
0,TU3_3_2_3_2_1,0.01,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,23,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",friend
1,TU3_3_2_3_2_1,0.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,23,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",friend
2,TU3_3_2_3_2_1,1.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,23,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",friend
3,TU3_3_2_3_2_1,1.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,23,50,"['75', '125', '125', '125', '125', '125', '125', '125', '75', '75', '125', '125', '125', '75', '125', '125', '125', '125', '125', '125', '125', '75', '125', '125', '125', '125', '125', '125', '75', '125', '125', '75', '125', '125', '125', '125', '125', '125', '125', '75', '125', '125', '125', '125', '125', '125', '125', '75', '125', '75']",friend
4,TU3_3_2_3_2_1,2.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,23,46,"['125', '125', '75', '125', '75', '75', '75', '125', '75', '75', '125', '125', '125', '125', '75', '75', '75', '125', '125', '125', '75', '125', '125', '125', '75', '125', '125', '75', '125', '125', '75', '75', '75', '125', '125', '75', '75', '125', '125', '125', '75', '125', '75', '75', '75', '125']",friend
0,TU3_3_2_3_2_2,0.01,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,24,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
1,TU3_3_2_3_2_2,0.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,24,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
2,TU3_3_2_3_2_2,1.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,24,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
3,TU3_3_2_3_2_2,1.5,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,24,50,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
4,TU3_3_2_3_2_2,2.0,meta/llama-2-70b-chat:02e509c789964a7ea8736978a43525956ef40397be9033abf9fd2badfe68c9e3,50,100,100,24,45,"['125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125', '125']",stranger
