Experiment_id,Temperature,Model,Actual_price,Initial_cost,Orientation_price,Configuration,Obs.,Answers,Buyer
TU3_1_2_2_1_1,1.5,gpt-3.5-turbo,50.0,50.0,50.0,17,96,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '100', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '45', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_2_1_1,2.0,gpt-3.5-turbo,50.0,50.0,50.0,17,73,"['50', '70', '60', '50', '60', '80', '50', '50', '50', '50', '50', '50', '50', '0', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '10', '50', '50', '50', '50', '50', '50', '50', '50', '55', '50', '45', '50', '50', '100', '25', '75', '50', '50', '50', '50', '50', '49', '50', '50', '50', '50', '50', '0', '60', '0', '50', '50', '50', '50', '50', '50', '50', '50', '50', '25', '50']",friend
TU3_1_2_2_1_2,0.01,gpt-3.5-turbo,50.0,50.0,50.0,18,100,"['75', '50', '75', '50', '75', '75', '50', '50', '50', '75', '50', '50', '75', '50', '75', '75', '50', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '50', '75', '75', '75', '75', '50', '50', '75', '75', '75', '75', '75', '75', '75', '75', '50', '75', '75', '75', '75', '75', '75', '75', '75', '50', '75', '75', '75', '75', '50', '50', '75', '50', '50', '75', '75', '75', '75', '75', '75', '50', '75', '75', '75', '75', '50', '75', '75', '75', '50', '75', '75', '75', '50', '75', '50', '75', '75', '50', '50', '75', '50', '50', '50', '75', '75', '75', '75', '50', '75']",stranger
TU3_1_2_2_1_2,0.5,gpt-3.5-turbo,50.0,50.0,50.0,18,100,"['50', '50', '100', '75', '75', '75', '75', '100', '60', '60', '75', '75', '75', '50', '75', '75', '100', '60', '60', '75', '100', '75', '75', '80', '100', '100', '50', '75', '75', '75', '75', '60', '75', '75', '75', '70', '60', '75', '100', '100', '75', '75', '75', '50', '75', '100', '75', '50', '75', '60', '100', '75', '75', '100', '50', '60', '75', '75', '75', '100', '100', '50', '60', '75', '75', '50', '50', '100', '50', '100', '75', '75', '75', '75', '75', '50', '75', '100', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '75', '50', '50', '50', '50', '75', '75', '75', '75', '100', '60']",stranger
TU3_1_2_2_1_2,1.0,gpt-3.5-turbo,50.0,50.0,50.0,18,100,"['75', '75', '70', '75', '75', '70', '75', '80', '75', '50', '100', '75', '100', '60', '70', '75', '60', '60', '50', '60', '150', '80', '75', '75', '150', '75', '75', '75', '60', '75', '75', '75', '60', '60', '75', '60', '75', '70', '50', '75', '50', '60', '60', '60', '75', '70', '50', '100', '100', '60', '50', '60', '60', '50', '100', '70', '70', '70', '75', '75', '200', '70', '70', '75', '65', '75', '100', '75', '75', '80', '100', '50', '75', '75', '70', '50', '100', '50', '60', '75', '60', '50', '100', '75', '60', '75', '50', '75', '100', '80', '100', '75', '50', '100', '60', '100', '75', '75', '75', '75']",stranger
TU3_1_2_2_1_2,1.5,gpt-3.5-turbo,50.0,50.0,50.0,18,98,"['70', '100', '75', '70', '100', '100', '50', '70', '75', '75', '60', '75', '50', '80', '80', '50', '80', '60', '80', '70', '70', '60', '50', '200', '75', '85', '75', '75', '50', '60', '50', '50', '50', '60', '70', '100', '75', '80', '80', '75', '75', '60', '60', '60', '75', '80', '75', '75', '75', '80', '60', '100', '70', '60', '100', '60', '75', '75', '150', '60', '65', '60', '70', '75', '80', '150', '75', '70', '50', '50', '70', '70', '100', '75', '60', '90', '60', '100', '75', '75', '60', '50', '200', '75', '60', '150', '50', '50', '60', '60', '60', '100', '50', '60', '50', '80', '75', '70']",stranger
TU3_1_2_2_1_2,2.0,gpt-3.5-turbo,50.0,50.0,50.0,18,63,"['70', '60', '65', '75', '80', '70', '200', '50', '60', '60', '60', '100', '60', '70', '75', '100', '100', '50', '50', '89', '75', '200', '100', '80', '50', '60', '250', '50', '75', '60', '150', '150', '70', '85', '75', '200', '50', '100', '500', '100', '60', '60', '100', '70', '80', '75', '100', '80', '100', '80', '70', '70', '100', '75', '75', '75', '75', '55', '60', '75', '100', '70', '150']",stranger
TU3_1_2_2_2_1,0.01,gpt-3.5-turbo,50.0,50.0,100.0,19,100,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_2_2_1,0.5,gpt-3.5-turbo,50.0,50.0,100.0,19,100,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_2_2_1,1.0,gpt-3.5-turbo,50.0,50.0,100.0,19,100,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '70', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '60', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_2_2_1,1.5,gpt-3.5-turbo,50.0,50.0,100.0,19,98,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '60', '50', '100', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '75', '50', '50', '50', '50', '50', '50', '60', '50', '85', '75', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '60', '50', '50', '50', '75', '50', '50', '50', '70', '50', '50']",friend
TU3_1_2_2_2_1,2.0,gpt-3.5-turbo,50.0,50.0,100.0,19,75,"['50', '50', '50', '50', '50', '50', '50', '50', '80', '50', '50', '50', '50', '50', '50', '50', '50', '70', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '60', '50', '50', '50', '70', '50', '50', '50', '80', '50', '50', '0', '60', '50', '75', '50', '50', '50', '50', '70', '50', '50', '50', '60', '50', '50', '60', '50', '50', '50', '70', '70', '50', '75', '50', '60', '50', '50', '75', '50', '75', '50', '50', '50', '50', '50']",friend
TU3_1_2_2_2_2,0.01,gpt-3.5-turbo,50.0,50.0,100.0,20,100,"['100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100']",stranger
TU3_1_2_2_2_2,0.5,gpt-3.5-turbo,50.0,50.0,100.0,20,100,"['100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100']",stranger
TU3_1_2_2_2_2,1.0,gpt-3.5-turbo,50.0,50.0,100.0,20,100,"['100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '50', '100', '100', '90', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '80', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100']",stranger
TU3_1_2_2_2_2,1.5,gpt-3.5-turbo,50.0,50.0,100.0,20,94,"['100', '90', '100', '100', '100', '100', '80', '100', '100', '75', '100', '100', '100', '100', '100', '100', '90', '80', '100', '100', '100', '100', '100', '100', '70', '75', '70', '100', '100', '100', '100', '100', '100', '99', '90', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '80', '75', '100', '100', '75', '100', '100', '100', '90', '100', '80', '75', '100', '100', '100', '75', '100', '100', '80', '50', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '150', '100', '100', '100', '100', '100', '75', '100', '100']",stranger
TU3_1_2_2_2_2,2.0,gpt-3.5-turbo,50.0,50.0,100.0,20,75,"['100', '100', '75', '100', '100', '100', '50', '120', '100', '90', '80', '100', '100', '100', '100', '100', '90', '100', '100', '75', '100', '90', '100', '75', '115', '100', '100', '100', '100', '100', '150', '70', '100', '75', '75', '70', '50', '80', '100', '75', '80', '90', '100', '100', '90', '100', '100', '100', '90', '100', '100', '100', '100', '100', '100', '80', '65', '100', '90', '90', '100', '80', '90', '90', '100', '100', '100', '90', '100', '80', '100', '100', '89', '70', '120']",stranger
TU3_1_2_3_1_1,0.01,gpt-3.5-turbo,50.0,100.0,50.0,21,100,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_3_1_1,0.5,gpt-3.5-turbo,50.0,100.0,50.0,21,100,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_3_1_1,1.0,gpt-3.5-turbo,50.0,100.0,50.0,21,100,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '100', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '75', '50', '50', '50', '50', '75', '50', '50', '50', '50', '50', '100', '50', '75', '50', '50', '50', '50', '50', '50', '50', '50', '50', '75', '50', '50', '50', '60', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '90', '50', '75', '50', '50', '50', '75', '50', '50', '50', '50', '50', '50', '50', '100', '50', '50', '50', '50', '50', '50', '50', '75', '50', '50']",friend
TU3_1_2_3_1_1,1.5,gpt-3.5-turbo,50.0,100.0,50.0,21,99,"['75', '70', '50', '50', '75', '50', '50', '50', '50', '100', '75', '75', '50', '50', '100', '50', '50', '50', '50', '50', '100', '50', '100', '100', '50', '50', '80', '50', '50', '50', '50', '50', '50', '60', '75', '50', '50', '50', '50', '50', '75', '50', '100', '50', '50', '50', '100', '50', '50', '50', '50', '50', '50', '50', '50', '50', '100', '80', '50', '50', '50', '50', '50', '50', '50', '100', '75', '50', '50', '50', '50', '50', '50', '75', '50', '50', '50', '50', '50', '50', '50', '50', '70', '50', '50', '0', '50', '50', '25', '50', '50', '100', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_3_1_1,2.0,gpt-3.5-turbo,50.0,100.0,50.0,21,82,"['50', '0', '55', '50', '100', '80', '50', '50', '50', '50', '75', '50', '50', '50', '50', '50', '50', '50', '0', '50', '50', '50', '30', '65', '50', '0', '60', '50', '60', '50', '80', '50', '50', '100', '50', '95', '0', '50', '100', '75', '50', '50', '50', '50', '50', '95', '70', '50', '0', '50', '50', '70', '70', '75', '50', '50', '60', '100', '50', '45', '55', '50', '50', '50', '100', '75', '50', '50', '100', '50', '100', '50', '50', '50', '50', '75', '100', '50', '60', '50', '50', '50']",friend
TU3_1_2_3_1_2,0.01,gpt-3.5-turbo,50.0,100.0,50.0,22,100,"['100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100']",stranger
TU3_1_2_3_1_2,0.5,gpt-3.5-turbo,50.0,100.0,50.0,22,100,"['75', '75', '75', '100', '100', '50', '100', '100', '50', '100', '100', '100', '75', '100', '100', '100', '75', '75', '80', '75', '75', '50', '100', '75', '75', '100', '100', '80', '100', '100', '100', '75', '75', '100', '100', '100', '100', '75', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '75', '100', '100', '100', '75', '100', '100', '70', '75', '75', '100', '75', '100', '75', '75', '75', '100', '100', '75', '75', '100', '75', '100', '75', '75', '100', '75', '75', '100', '100', '80', '100', '100', '75', '100', '75', '100', '75', '75', '75', '75', '75', '100', '75', '75']",stranger
TU3_1_2_3_1_2,1.0,gpt-3.5-turbo,50.0,100.0,50.0,22,100,"['60', '70', '50', '50', '100', '75', '100', '90', '50', '100', '100', '80', '80', '100', '100', '60', '100', '100', '100', '70', '100', '75', '100', '100', '50', '75', '100', '100', '75', '75', '100', '90', '100', '80', '75', '100', '75', '75', '50', '70', '75', '100', '75', '60', '50', '100', '70', '75', '80', '80', '100', '75', '70', '75', '100', '70', '100', '100', '75', '50', '100', '100', '75', '100', '100', '100', '75', '100', '100', '70', '75', '100', '100', '75', '75', '100', '50', '80', '100', '75', '100', '50', '75', '100', '50', '100', '50', '100', '80', '100', '75', '100', '80', '75', '75', '100', '100', '50', '100', '75']",stranger
TU3_1_2_3_1_2,1.5,gpt-3.5-turbo,50.0,100.0,50.0,22,97,"['100', '100', '50', '100', '80', '80', '100', '75', '75', '150', '75', '75', '60', '100', '75', '100', '100', '100', '60', '75', '75', '150', '50', '60', '75', '100', '75', '90', '80', '100', '100', '75', '100', '75', '100', '80', '75', '100', '65', '50', '50', '75', '100', '80', '100', '100', '75', '100', '100', '100', '70', '75', '85', '60', '80', '50', '100', '100', '50', '50', '75', '50', '75', '80', '80', '75', '75', '75', '120', '70', '75', '100', '50', '75', '60', '50', '75', '100', '70', '100', '100', '75', '50', '70', '85', '100', '100', '75', '100', '100', '100', '50', '90', '100', '75', '100', '75']",stranger
TU3_1_2_3_1_2,2.0,gpt-3.5-turbo,50.0,100.0,50.0,22,79,"['150', '100', '50', '75', '50', '60', '68', '70', '80', '100', '75', '100', '95', '50', '60', '70', '160', '120', '70', '100', '50', '50', '81', '80', '50', '50', '75', '170', '70', '58', '75', '75', '90', '100', '93', '75', '100', '65', '95', '75', '100', '55', '75', '100', '75', '75', '98', '75', '150', '70', '75', '100', '75', '80', '80', '75', '70', '50', '75', '50', '75', '100', '70', '101', '85', '60', '80', '100', '50', '75', '80', '60', '75', '50', '200', '100', '60', '75', '50']",stranger
TU3_1_2_3_2_1,0.01,gpt-3.5-turbo,50.0,100.0,100.0,23,100,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_3_2_1,0.5,gpt-3.5-turbo,50.0,100.0,100.0,23,100,"['50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '100', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50']",friend
TU3_1_2_3_2_1,1.0,gpt-3.5-turbo,50.0,100.0,100.0,23,100,"['50', '50', '50', '75', '50', '50', '50', '50', '100', '100', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '75', '50', '50', '50', '50', '75', '50', '50', '50', '50', '50', '50', '75', '50', '50', '50', '50', '50', '50', '50', '75', '50', '100', '50', '50', '100', '50', '50', '50', '50', '75', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '50', '100', '50', '100', '50', '50', '50', '50', '50', '50', '50', '50', '100', '50', '80', '50', '75', '50', '50', '50', '100', '50', '50', '50', '50', '100', '50', '50', '50']",friend
TU3_1_2_3_2_1,1.5,gpt-3.5-turbo,50.0,100.0,100.0,23,99,"['50', '50', '50', '50', '50', '75', '50', '50', '50', '75', '50', '50', '50', '50', '90', '50', '50', '75', '80', '30', '75', '50', '75', '50', '50', '50', '50', '50', '50', '100', '50', '50', '100', '50', '75', '50', '50', '50', '50', '75', '50', '50', '0', '50', '50', '50', '50', '100', '50', '50', '50', '50', '50', '50', '75', '50', '50', '50', '50', '0', '75', '50', '50', '50', '75', '50', '75', '50', '80', '75', '60', '50', '50', '50', '100', '75', '85', '50', '50', '50', '50', '100', '100', '50', '100', '50', '50', '50', '50', '0', '50', '50', '50', '50', '75', '50', '50', '50', '100']",friend
TU3_1_2_3_2_1,2.0,gpt-3.5-turbo,50.0,100.0,100.0,23,84,"['50', '100', '50', '75', '75', '50', '75', '50', '50', '50', '60', '50', '50', '50', '70', '50', '100', '50', '100', '75', '60', '50', '50', '50', '50', '50', '50', '75', '50', '75', '100', '50', '100', '100', '80', '100', '100', '75', '50', '50', '100', '50', '70', '50', '50', '50', '50', '100', '100', '50', '50', '50', '75', '50', '100', '75', '100', '50', '50', '75', '50', '50', '66', '70', '75', '75', '50', '70', '50', '50', '50', '50', '75', '83', '50', '50', '80', '50', '50', '50', '75', '0', '100', '50']",friend
TU3_1_2_3_2_2,0.01,gpt-3.5-turbo,50.0,100.0,100.0,24,100,"['100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100']",stranger
TU3_1_2_3_2_2,0.5,gpt-3.5-turbo,50.0,100.0,100.0,24,100,"['100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100']",stranger
TU3_1_2_3_2_2,1.0,gpt-3.5-turbo,50.0,100.0,100.0,24,100,"['75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '80', '100', '100', '100', '100', '100']",stranger
TU3_1_2_3_2_2,1.5,gpt-3.5-turbo,50.0,100.0,100.0,24,100,"['100', '100', '100', '100', '75', '100', '110', '100', '100', '75', '75', '100', '100', '100', '100', '100', '100', '98', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '75', '80', '100', '100', '100', '200', '100', '100', '100', '100', '75', '100', '100', '100', '75', '100', '100', '150', '75', '100', '100', '100', '100', '100', '100', '100', '100', '100', '100', '150', '100', '100', '100', '100', '100', '100', '100', '100', '100', '150', '100', '100', '100', '100', '110', '75', '100', '100', '100', '140', '100', '100', '100', '80', '100', '100', '100', '100', '80', '155', '100', '100', '100', '75', '100', '100', '100', '80']",stranger
TU3_1_2_3_2_2,2.0,gpt-3.5-turbo,50.0,100.0,100.0,24,89,"['125', '100', '75', '80', '85', '100', '100', '150', '100', '100', '75', '100', '100', '100', '100', '100', '100', '200', '100', '70', '100', '100', '80', '100', '70', '100', '150', '75', '12', '100', '100', '100', '100', '75', '100', '100', '100', '100', '100', '100', '100', '70', '100', '80', '75', '100', '120', '100', '100', '100', '60', '100', '100', '150', '50', '75', '100', '80', '100', '100', '70', '100', '100', '120', '575', '80', '100', '200', '100', '150', '100', '100', '100', '100', '70', '80', '75', '150', '150', '75', '100', '75', '75', '50', '100', '100', '100', '50', '100']",stranger
TU3_2_1_1_1_1,0.01,gpt-4-1106-preview,15.71,0.0,15.71,1,50,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",friend
TU3_2_1_1_1_1,0.5,gpt-4-1106-preview,15.71,0.0,15.71,1,50,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '0', '0', '0', '0', '0', '0']",friend
TU3_2_1_1_1_1,1.0,gpt-4-1106-preview,15.71,0.0,15.71,1,50,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']",friend
TU3_2_1_1_1_1,1.5,gpt-4-1106-preview,15.71,0.0,15.71,1,50,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '0', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '0', '0', '0', '0', '0', '0', '0']",friend
TU3_2_1_1_1_1,2.0,gpt-4-1106-preview,15.71,0.0,15.71,1,50,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '0', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '15', '0', '0', '0', '0', '15', '0', '0']",friend
TU3_2_1_1_1_2,0.01,gpt-4-1106-preview,15.71,0.0,15.71,2,50,"['15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15']",stranger
TU3_2_1_1_1_2,0.5,gpt-4-1106-preview,15.71,0.0,15.71,2,50,"['15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15', '15']",stranger
